active,branch,cwd,file,filetype,project,time
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/nvimPluginsToDownload.md,markdown,unknown_project,2025-06-16 10:56:41
true,unknown_branch,/home/priyeshmishra/CodeBase,/home/priyeshmishra/CodeBase/CommandsILearned.md,markdown,unknown_project,2025-06-16 10:57:12
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/CommandsILearned.md,markdown,unknown_project,2025-06-16 10:57:20
true,master,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,C-,2025-06-16 10:58:31
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 10:59:03
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 10:59:23
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 10:59:26
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/utilities/terminal.lua,lua,unknown_project,2025-06-16 11:00:13
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/utilities/terminal.lua,lua,unknown_project,2025-06-16 11:00:36
true,master,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,C-,2025-06-16 11:00:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:00:59
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:01:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:01:31
true,unknown_branch,/home/priyeshmishra,term://~/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils//30795:/bin/zsh;#toggleterm#1,toggleterm,unknown_project,2025-06-16 11:01:43
true,unknown_branch,/home/priyeshmishra,term://~/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils//30795:/bin/zsh;#toggleterm#1,toggleterm,unknown_project,2025-06-16 11:02:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:02:45
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/,oil,unknown_project,2025-06-16 11:02:52
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/,oil,unknown_project,2025-06-16 11:02:53
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/,oil,unknown_project,2025-06-16 11:02:53
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/,oil,unknown_project,2025-06-16 11:02:53
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/,oil,unknown_project,2025-06-16 11:02:53
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/,oil,unknown_project,2025-06-16 11:02:54
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/,oil,unknown_project,2025-06-16 11:02:54
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/,oil,unknown_project,2025-06-16 11:02:55
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/Desktop/,oil,unknown_project,2025-06-16 11:03:01
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/,oil,unknown_project,2025-06-16 11:03:02
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/,oil,unknown_project,2025-06-16 11:03:02
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:03:05
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildRun.sh,sh,unknown_project,2025-06-16 11:03:07
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:03:41
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:03:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:04:03
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildRun.sh,sh,unknown_project,2025-06-16 11:04:04
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:04:05
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildClean.sh,sh,unknown_project,2025-06-16 11:04:07
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:04:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildRun.sh,sh,unknown_project,2025-06-16 11:04:30
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildClean.sh,sh,unknown_project,2025-06-16 11:04:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:04:34
true,unknown_branch,/home/priyeshmishra,term://~/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils//31497:/bin/zsh;#toggleterm#1,toggleterm,unknown_project,2025-06-16 11:04:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:04:51
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:05:04
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildRun.sh,sh,unknown_project,2025-06-16 11:05:05
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:05:06
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildRelease.sh,sh,unknown_project,2025-06-16 11:05:07
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:05:22
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildDebug.sh,sh,unknown_project,2025-06-16 11:05:24
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildDebug.sh,sh,unknown_project,2025-06-16 11:05:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildDebug.sh,sh,unknown_project,2025-06-16 11:05:44
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:05:49
true,unknown_branch,/home/priyeshmishra,term://~/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject//32332:/bin/zsh;#toggleterm#1,toggleterm,unknown_project,2025-06-16 11:06:45
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/utils/ioFunctions.cpp,cpp,unknown_project,2025-06-16 11:07:07
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/include/ioFunctions.h,cpp,unknown_project,2025-06-16 11:07:23
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/include/movies/Movies.h,cpp,unknown_project,2025-06-16 11:07:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/include/movies/Movies.h,cpp,unknown_project,2025-06-16 11:07:45
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/include/movies/,oil,unknown_project,2025-06-16 11:07:50
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/include/,oil,unknown_project,2025-06-16 11:07:52
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/,oil,unknown_project,2025-06-16 11:07:53
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/,oil,unknown_project,2025-06-16 11:07:59
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:08:01
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:08:23
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/,oil,unknown_project,2025-06-16 11:08:25
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:08:25
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/,oil,unknown_project,2025-06-16 11:08:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/Movies.cpp,cpp,unknown_project,2025-06-16 11:08:30
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/Movies.cpp,cpp,unknown_project,2025-06-16 11:08:35
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/Movies.cpp,cpp,unknown_project,2025-06-16 11:08:38
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/,oil,unknown_project,2025-06-16 11:08:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:08:44
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:08:49
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:45:47
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/,oil,unknown_project,2025-06-16 11:46:21
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/,oil,unknown_project,2025-06-16 11:46:21
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/,oil,unknown_project,2025-06-16 11:46:22
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/,oil,unknown_project,2025-06-16 11:46:22
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/Intermediate/,oil,unknown_project,2025-06-16 11:46:23
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/C++/,oil,unknown_project,2025-06-16 11:46:23
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/,oil,unknown_project,2025-06-16 11:46:23
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/,oil,unknown_project,2025-06-16 11:46:24
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/,oil,unknown_project,2025-06-16 11:46:28
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:46:30
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:46:52
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:46:55
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:46:57
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildRun.sh,sh,unknown_project,2025-06-16 11:47:02
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:47:06
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:47:07
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:47:21
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:48:21
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:49:21
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/CodeBase/bash++/,oil,unknown_project,2025-06-16 11:50:04
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:50:05
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:50:21
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.zshrc,zsh,unknown_project,2025-06-16 11:51:03
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:51:21
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.zshrc,zsh,unknown_project,2025-06-16 11:52:03
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.zshrc,zsh,unknown_project,2025-06-16 11:52:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/buildRun.sh,sh,unknown_project,2025-06-16 11:52:12
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/bash++/bearGenerate.sh,sh,unknown_project,2025-06-16 11:52:14
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:52:16
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:52:21
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:52:58
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Intermediate/Constructor Challenge Unleashed/MoviesProject/src/main.cpp,cpp,unknown_project,2025-06-16 11:52:59
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.zshrc,zsh,unknown_project,2025-06-16 11:53:30
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.zshrc,zsh,unknown_project,2025-06-16 11:53:43
true,unknown_branch,/home/priyeshmishra/.config/waybar/menus,/home/priyeshmishra/.config/waybar/menus/README.txt,text,unknown_project,2025-06-16 12:01:16
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/waybar/menus/README.txt,text,unknown_project,2025-06-16 12:01:20
true,unknown_branch,/home/priyeshmishra/.config/hypr,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:04:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:05:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:06:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:07:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:08:29
true,unknown_branch,/home/priyeshmishra/.config/kitty,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:08:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:08:59
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:09:34
true,unknown_branch,/home/priyeshmishra/.config/hypr,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:10:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:10:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:11:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:11:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:12:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:12:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:13:03
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:13:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:14:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:15:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:16:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:17:08
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:17:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/workspaces.conf,hyprlang,unknown_project,2025-06-16 12:17:46
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:17:47
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/workflows.conf,hyprlang,unknown_project,2025-06-16 12:17:47
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:17:51
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/userprefs.conf,hyprlang,unknown_project,2025-06-16 12:17:56
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:18:01
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/shaders.conf,hyprlang,unknown_project,2025-06-16 12:18:03
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:18:05
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/keybindings.conf,hyprlang,unknown_project,2025-06-16 12:18:07
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/keybindings.conf,hyprlang,unknown_project,2025-06-16 12:18:08
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:19:02
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/hypridle.conf,hyprlang,unknown_project,2025-06-16 12:19:04
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/hypridle.conf,hyprlang,unknown_project,2025-06-16 12:19:08
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:19:14
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/hyprlock.conf,hyprlang,unknown_project,2025-06-16 12:19:16
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:19:36
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/hyprlock/,oil,unknown_project,2025-06-16 12:19:39
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/hyprlock/Anurati.conf,hyprlang,unknown_project,2025-06-16 12:19:40
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/hyprlock/,oil,unknown_project,2025-06-16 12:19:57
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/hyprlock/theme.conf,hyprlang,unknown_project,2025-06-16 12:19:59
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/hyprlock/,oil,unknown_project,2025-06-16 12:20:00
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/hyprlock/SF Pro.conf,hyprlang,unknown_project,2025-06-16 12:20:01
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/hyprlock/,oil,unknown_project,2025-06-16 12:20:01
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/hyprlock/IBM Plex.conf,hyprlang,unknown_project,2025-06-16 12:20:02
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/hyprlock/,oil,unknown_project,2025-06-16 12:20:03
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:20:04
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/animations/,oil,unknown_project,2025-06-16 12:20:06
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:20:08
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:20:08
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/themes/,oil,unknown_project,2025-06-16 12:20:09
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/hypr/,oil,unknown_project,2025-06-16 12:20:11
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:20:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:21:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:22:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:23:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:24:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:25:08
true,unknown_branch,/home/priyeshmishra/.config/kitty,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:25:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:26:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:26:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:27:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:27:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-16 12:27:18
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:28:08
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:28:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:28:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-16 12:28:11
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/hypr/windowrules.conf,hyprlang,unknown_project,2025-06-16 12:29:08
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/kitty/kitty.conf,conf,unknown_project,2025-06-16 12:29:08
